,training_type,network,optimizer,proposal,base_dist,step,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean
,,,,,,,mean,std,count,min,max,mean,std,count,min,max
423,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15336,-15.62011432647705,7.553177247621474,5,-24.376760482788086,-6.1284074783325195,-3.2789662361145018,0.35211733869239287,5,-3.6869845390319824,-2.908740758895874
424,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15649,-15.642384719848632,6.066780210390372,5,-23.628507614135742,-6.647642135620117,-3.3480865478515627,0.6535432838370057,5,-4.272239685058594,-2.795926332473755
425,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15962,-13.439161586761475,6.09624386838243,5,-22.390127182006836,-5.749532222747803,-3.079231786727905,0.191299625413972,5,-3.2162578105926514,-2.7419724464416504
426,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,16275,-15.430902194976806,5.577973125009667,5,-21.716571807861328,-6.475365161895752,-2.917143630981445,0.13796796663940214,5,-3.123790740966797,-2.781104803085327
427,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,16588,-16.126108741760255,6.224282880285947,5,-22.99298095703125,-6.064523696899414,-3.303707551956177,0.2519012046914841,5,-3.7163078784942627,-3.104424238204956
428,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,16901,-15.401230907440185,5.480310470349288,5,-23.1187801361084,-7.820326328277588,-2.861720895767212,0.07575216253434643,5,-2.9477620124816895,-2.7411115169525146
429,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,17214,-16.322887992858888,6.682775448040292,5,-24.886157989501953,-7.493498802185059,-3.034497928619385,0.23777437316361538,5,-3.2911226749420166,-2.8179280757904053
430,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,17527,-17.21821460723877,7.297695229061009,5,-27.50684928894043,-8.127260208129883,-3.0229578018188477,0.1139807215500012,5,-3.1317787170410156,-2.8630518913269043
431,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,17840,-17.23849058151245,9.393842100417448,5,-30.58552360534668,-5.046688556671143,-3.338670492172241,0.6071264659086557,5,-4.4226484298706055,-3.0037105083465576
432,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,18153,-19.593622303009035,9.311400568001313,5,-30.85686683654785,-6.358535289764404,-2.946521282196045,0.11787764754501863,5,-3.072854995727539,-2.8224916458129883
433,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,18466,-18.238570404052734,10.846040711784795,5,-33.62428283691406,-7.694525718688965,-3.0285985469818115,0.17811818981663224,5,-3.3413326740264893,-2.921499729156494
434,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,18779,-19.010683822631837,8.914636493410887,5,-32.39268112182617,-8.989933013916016,-3.145961046218872,0.4699392537998696,5,-3.681837320327759,-2.7049527168273926
435,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,19092,-17.97811403274536,8.859433505071665,5,-31.503559112548828,-7.2737250328063965,-3.0757413864135743,0.13310708594741869,5,-3.2010436058044434,-2.9204866886138916
436,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,19405,-18.79198341369629,9.692851270022986,5,-33.57698059082031,-6.337963104248047,-2.9539020538330076,0.14349667902863186,5,-3.0675408840179443,-2.7164204120635986
437,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,19718,-16.745623207092287,8.354748038366262,5,-30.51810646057129,-8.113995552062988,-2.9738356590271,0.2114785868726613,5,-3.242955446243286,-2.7595713138580322
438,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,20031,-18.462322616577147,7.626254403273002,5,-31.58109474182129,-11.647289276123047,-2.8696252346038817,0.06533228784763281,5,-2.918062925338745,-2.7545557022094727
439,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,20344,-18.489589118957518,11.68646225529547,5,-38.37531280517578,-7.599236488342285,-3.102548122406006,0.6313037877479898,5,-4.174277305603027,-2.662868022918701
440,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,20657,-18.500557518005373,9.626911927018494,5,-34.7762336730957,-9.01331901550293,-3.0944841861724854,0.16499844837339667,5,-3.2791779041290283,-2.961834669113159
441,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,20970,-16.362875938415527,9.821552559741981,5,-31.055330276489258,-4.229279518127441,-2.953913450241089,0.14703238004670244,5,-3.166407346725464,-2.8350830078125
442,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,21283,-18.546690368652342,10.85725225528321,5,-32.495487213134766,-5.279932022094727,-2.9273989677429197,0.10229195714004966,5,-3.030684232711792,-2.808385133743286
443,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,21596,-19.72179756164551,9.917530228148953,5,-34.356239318847656,-6.841072082519531,-2.894422197341919,0.1351094259831893,5,-3.122096300125122,-2.7635135650634766
444,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,21909,-17.91907901763916,9.58018008578571,5,-32.959964752197266,-8.148247718811035,-2.8800079345703127,0.1882710054373298,5,-3.1099233627319336,-2.7197341918945312
445,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,22222,-21.487938117980956,11.166994784595408,5,-37.71199035644531,-6.231688499450684,-3.0111995220184324,0.22784118133755776,5,-3.341324806213379,-2.7352001667022705
446,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,22535,-21.924969291687013,12.150023424682043,5,-41.75709915161133,-9.149832725524902,-2.940208005905151,0.19156006221627728,5,-3.1087288856506348,-2.6918082237243652
447,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,22848,-21.27075023651123,11.349888752672427,5,-40.289642333984375,-10.246624946594238,-2.9540334701538087,0.16852458676928866,5,-3.171940803527832,-2.7060320377349854
448,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,23161,-21.400300216674804,8.144993275732222,5,-35.90147399902344,-17.225971221923828,-3.0492331981658936,0.16981744698318127,5,-3.285139322280884,-2.8852860927581787
449,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,23474,-21.952980613708498,9.453714145988965,5,-37.619239807128906,-12.12189769744873,-3.0058927059173586,0.1195496917817317,5,-3.1507632732391357,-2.8241968154907227
450,None,gy_fc_large_bias,adam1e-3,uniform,None,312,-7997.9560546875,,1,-7997.9560546875,-7997.9560546875,-3.646068572998047,,1,-3.646068572998047,-3.646068572998047
451,None,gy_fc_large_bias,adam1e-3,uniform,None,625,-644691.5,,1,-644691.5,-644691.5,-4.727921962738037,,1,-4.727921962738037,-4.727921962738037
452,None,gy_fc_large_bias,adam1e-3,uniform,None,938,-105611.6640625,,1,-105611.6640625,-105611.6640625,-3.6455843448638916,,1,-3.6455843448638916,-3.6455843448638916
453,None,gy_fc_large_bias,adam1e-3,uniform,None,1251,-4893.5205078125,,1,-4893.5205078125,-4893.5205078125,-3.725297689437866,,1,-3.725297689437866,-3.725297689437866
454,None,gy_fc_large_bias,adam1e-3,uniform,None,1564,-959010.625,,1,-959010.625,-959010.625,-3.2883658409118652,,1,-3.2883658409118652,-3.2883658409118652
455,None,gy_fc_large_bias,adam1e-3,uniform,None,1877,-1399634.375,,1,-1399634.375,-1399634.375,-3.1927731037139893,,1,-3.1927731037139893,-3.1927731037139893
456,None,gy_fc_large_bias,adam1e-3,uniform,None,2190,-243556.828125,,1,-243556.828125,-243556.828125,-3.248016834259033,,1,-3.248016834259033,-3.248016834259033
457,None,gy_fc_large_bias,adam1e-3,uniform,None,2503,-333974.28125,,1,-333974.28125,-333974.28125,-3.9364371299743652,,1,-3.9364371299743652,-3.9364371299743652
458,None,gy_fc_large_bias,adam1e-3,uniform,None,2816,-39.94345474243164,,1,-39.94345474243164,-39.94345474243164,-3.669126033782959,,1,-3.669126033782959,-3.669126033782959
459,None,gy_fc_large_bias,adam1e-3,uniform,None,3129,-8778.3232421875,,1,-8778.3232421875,-8778.3232421875,-3.0649924278259277,,1,-3.0649924278259277,-3.0649924278259277
460,None,gy_fc_large_bias,adam1e-3,uniform,None,3442,-9568.529296875,,1,-9568.529296875,-9568.529296875,-3.1198582649230957,,1,-3.1198582649230957,-3.1198582649230957
461,None,gy_fc_large_bias,adam1e-3,uniform,None,3755,-35.03525161743164,,1,-35.03525161743164,-35.03525161743164,-3.1416127681732178,,1,-3.1416127681732178,-3.1416127681732178
462,None,gy_fc_large_bias,adam1e-3,uniform,None,4068,-66584.59375,,1,-66584.59375,-66584.59375,-2.9557642936706543,,1,-2.9557642936706543,-2.9557642936706543
463,None,gy_fc_large_bias,adam1e-3,uniform,None,4381,-20530.11328125,,1,-20530.11328125,-20530.11328125,-2.801784038543701,,1,-2.801784038543701,-2.801784038543701
464,None,gy_fc_large_bias,adam1e-3,uniform,None,4694,-1162.6768798828125,,1,-1162.6768798828125,-1162.6768798828125,-2.807534694671631,,1,-2.807534694671631,-2.807534694671631
465,None,gy_fc_large_bias,adam1e-3,uniform,None,5007,-385.7865905761719,,1,-385.7865905761719,-385.7865905761719,-2.964162826538086,,1,-2.964162826538086,-2.964162826538086
466,None,gy_fc_large_bias,adam1e-3,uniform,None,5320,-129241.71875,,1,-129241.71875,-129241.71875,-3.1920382976531982,,1,-3.1920382976531982,-3.1920382976531982
467,None,gy_fc_large_bias,adam1e-3,uniform,None,5633,-1598791.5,,1,-1598791.5,-1598791.5,-3.0263514518737793,,1,-3.0263514518737793,-3.0263514518737793
468,None,gy_fc_large_bias,adam1e-3,uniform,None,5946,-311051.5,,1,-311051.5,-311051.5,-2.95571231842041,,1,-2.95571231842041,-2.95571231842041
469,None,gy_fc_large_bias,adam1e-3,uniform,None,6259,-511480.6875,,1,-511480.6875,-511480.6875,-3.004152536392212,,1,-3.004152536392212,-3.004152536392212
470,None,gy_fc_large_bias,adam1e-3,uniform,None,6572,-202903.828125,,1,-202903.828125,-202903.828125,-3.077782392501831,,1,-3.077782392501831,-3.077782392501831
471,None,gy_fc_large_bias,adam1e-3,uniform,None,6885,-160244.984375,,1,-160244.984375,-160244.984375,-3.300428628921509,,1,-3.300428628921509,-3.300428628921509
472,None,gy_fc_large_bias,adam1e-3,uniform,None,7198,-496328.125,,1,-496328.125,-496328.125,-2.8080320358276367,,1,-2.8080320358276367,-2.8080320358276367
473,None,gy_fc_large_bias,adam1e-3,uniform,None,7511,-990823.25,,1,-990823.25,-990823.25,-2.860341787338257,,1,-2.860341787338257,-2.860341787338257
474,None,gy_fc_large_bias,adam1e-3,uniform,None,7824,-10827460.0,,1,-10827460.0,-10827460.0,-2.8099935054779053,,1,-2.8099935054779053,-2.8099935054779053
475,None,gy_fc_large_bias,adam1e-3,uniform,None,8137,-20063020.0,,1,-20063020.0,-20063020.0,-3.3608295917510986,,1,-3.3608295917510986,-3.3608295917510986
476,None,gy_fc_large_bias,adam1e-3,uniform,None,8450,-31108464.0,,1,-31108464.0,-31108464.0,-2.833897829055786,,1,-2.833897829055786,-2.833897829055786
477,None,gy_fc_large_bias,adam1e-3,uniform,None,8763,-3414459.0,,1,-3414459.0,-3414459.0,-2.781304121017456,,1,-2.781304121017456,-2.781304121017456
478,None,gy_fc_large_bias,adam1e-3,uniform,None,9076,-1014478.6875,,1,-1014478.6875,-1014478.6875,-2.7523317337036133,,1,-2.7523317337036133,-2.7523317337036133
479,None,gy_fc_large_bias,adam1e-3,uniform,None,9389,-20704304.0,,1,-20704304.0,-20704304.0,-2.850001096725464,,1,-2.850001096725464,-2.850001096725464
480,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,312,-11.309792041778564,1.5178271245475539,4,-12.672968864440918,-9.635984420776367,-4.107067942619324,0.2056946744466028,4,-4.3558783531188965,-3.8816471099853516
481,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,625,-13.97913908958435,3.3935154389204776,4,-17.55105209350586,-9.637316703796387,-4.352332055568695,0.26495692604111487,4,-4.621078014373779,-3.9982831478118896
482,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,938,-11.853222131729126,2.2192881318666173,4,-13.904070854187012,-9.71992015838623,-4.2081544399261475,0.17821006534317507,4,-4.462296962738037,-4.045405387878418
483,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,1251,-1916.5003669261932,3804.699341971696,4,-7623.54931640625,-13.38819694519043,-4.343029022216797,0.4223886672148156,4,-4.79223108291626,-3.9560508728027344
484,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,1564,-12.629507541656494,2.214621087503933,4,-15.153971672058105,-10.10030746459961,-4.380945146083832,0.4375305643010794,4,-4.703863143920898,-3.739743947982788
485,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,1877,-12.094504117965698,0.9766707987502047,4,-12.992676734924316,-10.84975528717041,-4.0355894565582275,0.38594243422942065,4,-4.465112209320068,-3.582102060317993
486,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,2190,-14.336369752883911,2.1675792069557915,4,-16.500049591064453,-11.522997856140137,-4.076346218585968,0.19301104624225837,4,-4.199073791503906,-3.7905094623565674
487,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,2503,-13.596130847930908,1.4792099685006275,4,-14.520498275756836,-11.387473106384277,-3.6813369393348694,0.0993194502839206,4,-3.8046815395355225,-3.561993360519409
488,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,2816,-12.658799409866333,0.593571189532116,4,-13.211692810058594,-11.849264144897461,-3.659675419330597,0.08964580660185509,4,-3.7378299236297607,-3.538661003112793
489,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,3129,-12.910673379898071,1.2606279595051861,4,-14.687429428100586,-11.733793258666992,-3.7985137701034546,0.20829404472609536,4,-3.9416046142578125,-3.495251417160034
490,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,3442,-16.235355138778687,2.035862830818029,4,-18.002246856689453,-14.036372184753418,-4.359774708747864,0.7205601189488827,4,-5.110232353210449,-3.6854794025421143
491,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,3755,-14.713984727859497,2.0207565548840125,4,-16.903100967407227,-12.049638748168945,-3.6549932956695557,0.3265390138402511,4,-4.124619483947754,-3.37945556640625
492,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,4068,-13.841445207595825,1.963235133206391,4,-15.709258079528809,-11.848612785339355,-3.738957703113556,0.258915165118731,4,-4.090600967407227,-3.4862358570098877
493,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,4381,-15.713731050491333,3.061401969712248,4,-19.95862579345703,-13.03054428100586,-3.8946959376335144,0.44597108384252554,4,-4.51166296005249,-3.468552827835083
494,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,4694,-15.044413566589355,1.816306390944919,4,-17.044992446899414,-12.685028076171875,-3.7956510186195374,0.2174931050774035,4,-4.049464702606201,-3.568303346633911
495,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,5007,-14.258325576782227,1.0998276081982308,4,-15.142695426940918,-12.668170928955078,-3.6537612676620483,0.13802354979866988,4,-3.770754337310791,-3.474188804626465
496,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,5320,-15.50919222831726,1.4728026510131074,4,-16.92600440979004,-13.799649238586426,-3.728823661804199,0.29489112941002826,4,-4.165094375610352,-3.5287954807281494
497,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,5633,-14.489041090011597,1.9781140996242736,4,-17.30002212524414,-12.659245491027832,-3.7219733595848083,0.12596948687785242,4,-3.884777307510376,-3.5799598693847656
498,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,5946,-14.929417610168457,2.9619932319751245,4,-19.334304809570312,-13.049878120422363,-3.7180639505386353,0.3430109717155563,4,-4.186409950256348,-3.37448787689209
499,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,6259,-14.658145189285278,2.377209397427326,4,-17.836284637451172,-12.087142944335938,-3.555187165737152,0.22967057574353084,4,-3.8007514476776123,-3.317399024963379
500,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,6572,-15.377889156341553,2.7596246970920197,4,-19.17710304260254,-12.562944412231445,-3.573149859905243,0.2380189776681679,4,-3.9233596324920654,-3.410499095916748
501,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,6885,-14.899003267288208,2.631060904696678,4,-18.26224136352539,-11.92529296875,-3.486347019672394,0.12506868446041072,4,-3.5889854431152344,-3.3138387203216553
502,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,7198,-14.71927809715271,2.2769170004845964,4,-17.670202255249023,-12.23953628540039,-3.49237722158432,0.12257408995901943,4,-3.6429603099823,-3.367262125015259
503,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,7511,-15.219871044158936,2.6680509345161516,4,-18.68690299987793,-12.269570350646973,-3.4683802723884583,0.05568591863893767,4,-3.509721517562866,-3.3861756324768066
504,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,7824,-15.404551029205322,3.4323212130530645,4,-20.151695251464844,-11.994202613830566,-3.5929006934165955,0.27194758365953364,4,-3.956732988357544,-3.3546409606933594
505,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,8137,-15.460300922393799,3.222046594346069,4,-19.993671417236328,-12.421590805053711,-3.6444504857063293,0.3645408045651059,4,-4.189309120178223,-3.435307502746582
506,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,8450,-15.529648065567017,2.1700744301720643,4,-18.554475784301758,-13.782989501953125,-3.5356284976005554,0.18149075374090198,4,-3.8040482997894287,-3.406902313232422
507,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,8763,-16.347638607025146,3.2009703071820765,4,-20.358728408813477,-12.634066581726074,-3.579640030860901,0.30336480087096623,4,-3.881251573562622,-3.2484474182128906
508,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,9076,-17.049934148788452,3.9442781196903196,4,-22.737356185913086,-13.623186111450195,-3.5010640025138855,0.3164196512609298,4,-3.9319024085998535,-3.181694984436035
509,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,9389,-16.244507312774658,3.4352959277343973,4,-21.31141471862793,-13.67565631866455,-3.45979106426239,0.3080418104112426,4,-3.859990358352661,-3.156277656555176
510,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,9702,-16.696648120880127,2.8911729922808482,4,-20.64931869506836,-14.072894096374512,-3.4111480116844177,0.21902888408275747,4,-3.6176979541778564,-3.1918931007385254
511,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,10015,-17.325846195220947,2.7504869108178314,4,-20.28988265991211,-13.633501052856445,-3.5410014390945435,0.2838495128128038,4,-3.845895528793335,-3.2355005741119385
512,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,10328,-17.744970321655273,2.1636231180993053,4,-20.39105987548828,-15.389293670654297,-3.6486459970474243,0.2845440860586536,4,-3.958261489868164,-3.4019980430603027
513,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,10641,-17.051374912261963,2.253253185186011,4,-19.760334014892578,-14.877276420593262,-3.3901208639144897,0.13221108101530699,4,-3.563490867614746,-3.260366201400757
514,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,10954,-17.95222520828247,3.6111329758023767,4,-22.497451782226562,-14.210657119750977,-3.4166993498802185,0.22186062856054709,4,-3.644925832748413,-3.206472396850586
515,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,11267,-18.539562225341797,2.0253236716403533,4,-21.4439754486084,-16.812524795532227,-3.3445417284965515,0.1750399146780027,4,-3.5474541187286377,-3.1403489112854004
516,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,11580,-17.69145441055298,3.791664508836329,4,-23.049867630004883,-14.949790954589844,-3.4441692233085632,0.3370435278297095,4,-3.917724132537842,-3.1904959678649902
517,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,11893,-16.508660316467285,4.725789001083842,4,-23.281169891357422,-13.027703285217285,-3.4897461533546448,0.07367072578628453,4,-3.568434715270996,-3.4166276454925537
518,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,12206,-17.332064867019653,3.5481392190910848,4,-21.6168212890625,-14.377625465393066,-3.3841068148612976,0.2983096383343575,4,-3.7108211517333984,-2.9937362670898438
519,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,12519,-18.69367218017578,5.138637184369146,4,-25.89491081237793,-13.86709976196289,-3.6703007221221924,0.3855589995509334,4,-4.235776901245117,-3.375581979751587
520,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,12832,-16.2990083694458,4.597424266805799,4,-23.121091842651367,-13.531004905700684,-3.2645366191864014,0.10788699764281616,4,-3.3846447467803955,-3.1356756687164307
521,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,13145,-16.97197699546814,3.70240785894214,4,-22.27765655517578,-13.669321060180664,-3.6160568594932556,0.6679554262931918,4,-4.615359783172607,-3.2192986011505127
522,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,13458,-17.537901878356934,4.606595568081885,4,-24.236736297607422,-14.066984176635742,-3.497519075870514,0.4196768843588234,4,-4.12290620803833,-3.23101544380188
523,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,13771,-17.6815927028656,4.712820569783414,4,-24.270593643188477,-13.0742769241333,-3.3471190333366394,0.22150838916986856,4,-3.572232246398926,-3.1365973949432373
524,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,14084,-17.457709074020386,3.2593078396748916,4,-21.97397804260254,-14.365967750549316,-3.41772598028183,0.23869409285239024,4,-3.735530376434326,-3.1620140075683594
525,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,14397,-18.360411405563354,4.898990138360101,4,-25.6957950592041,-15.545924186706543,-3.4286282658576965,0.24620960340382414,4,-3.7796952724456787,-3.2538557052612305
526,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,14710,-18.32263493537903,5.17585476261233,4,-26.0181827545166,-15.244302749633789,-3.3870717883110046,0.2374934501516455,4,-3.6963319778442383,-3.1443235874176025
527,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,15023,-17.246196508407593,4.459274657678766,4,-23.85651969909668,-14.41380786895752,-3.3352112770080566,0.22758316699580214,4,-3.601123571395874,-3.0502827167510986
528,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,15336,-17.947731256484985,3.57131282811398,4,-23.06146812438965,-14.894413948059082,-3.3749195337295532,0.302568818074666,4,-3.8104748725891113,-3.1470460891723633
529,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,15649,-17.835392475128174,6.3280602334260925,4,-27.235254287719727,-13.678482055664062,-3.565151274204254,0.6989736714680855,4,-4.613235950469971,-3.192361354827881
530,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,15962,-18.01104998588562,5.792100553550759,4,-26.665372848510742,-14.762714385986328,-3.2556064128875732,0.23488762255343773,4,-3.5987918376922607,-3.07527232170105
531,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,16275,-19.16278839111328,5.471284451732386,4,-27.07042694091797,-15.126956939697266,-3.2990429401397705,0.1872675460225922,4,-3.4092631340026855,-3.018841505050659
532,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,16588,-18.28970241546631,4.388128670985225,4,-24.726953506469727,-15.00834846496582,-3.164191961288452,0.13657387248772407,4,-3.313652515411377,-3.0482137203216553
533,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,16901,-18.066051244735718,4.796776068956976,4,-25.150522232055664,-14.752902030944824,-3.2863784432411194,0.17915438496596675,4,-3.518734931945801,-3.106229543685913
534,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,17214,-16.907750368118286,4.306283757664432,4,-22.842830657958984,-12.78251838684082,-3.3598135113716125,0.12577974110855605,4,-3.5122320652008057,-3.229468584060669
535,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,17527,-18.401734113693237,6.121409410778077,4,-27.497581481933594,-14.18617057800293,-3.2903056740760803,0.060899679116122804,4,-3.3575949668884277,-3.231487512588501
536,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,17840,-17.80596399307251,5.409336591099789,4,-25.839052200317383,-14.064088821411133,-3.2363075613975525,0.15446940871946535,4,-3.4524729251861572,-3.086344003677368
537,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,18153,-17.686088800430298,5.487213584254031,4,-25.354154586791992,-13.150057792663574,-3.3890709280967712,0.13830253324599331,4,-3.5915892124176025,-3.2892723083496094
538,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,18466,-17.711439847946167,4.789988208708222,4,-24.395288467407227,-14.173614501953125,-3.3315622210502625,0.3435953798527516,4,-3.789215087890625,-3.037917137145996
539,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,18779,-17.940559148788452,4.042429505313077,4,-23.96025848388672,-15.385557174682617,-3.4841052293777466,0.25763685694640254,4,-3.848015069961548,-3.2940595149993896
540,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,19092,-17.952692985534668,4.898124957967741,4,-25.16916275024414,-14.264442443847656,-3.3374502658843994,0.22382852401727743,4,-3.551375389099121,-3.120790958404541
541,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,19405,-18.643555402755737,6.100008188974164,4,-27.402326583862305,-13.383879661560059,-3.3656399846076965,0.12915638334711427,4,-3.5142054557800293,-3.2499990463256836
542,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,19718,-17.5341796875,6.605860639896715,4,-27.431907653808594,-13.807882308959961,-3.283125400543213,0.34151121367768766,4,-3.772353410720825,-2.979775905609131
543,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,20031,-18.268531322479248,4.7633580335925885,4,-25.304452896118164,-15.14855670928955,-3.4206109046936035,0.27927024311938864,4,-3.8195927143096924,-3.1726627349853516
544,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,20344,-18.802937984466553,5.82277455152901,4,-27.490137100219727,-15.470437049865723,-3.2905237674713135,0.2139885441708215,4,-3.5936765670776367,-3.0908212661743164
545,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,20657,-17.496037006378174,5.41761069594372,4,-25.608932495117188,-14.561524391174316,-3.2564759254455566,0.23751628015151702,4,-3.579435110092163,-3.046140193939209
546,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,20970,-17.737777948379517,5.404445330679231,4,-25.693239212036133,-13.692839622497559,-3.1629143953323364,0.21807579330631968,4,-3.4752018451690674,-3.0113470554351807
547,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,21283,-17.897461652755737,5.005115744228332,4,-24.961044311523438,-13.156384468078613,-3.1108583211898804,0.2695675947807383,4,-3.512481927871704,-2.9330954551696777
548,nce_1,energy_fc_large_bias,adam1e-3,standard_gaussian,proposal,21596,-17.851210117340088,4.132477270091732,4,-23.958206176757812,-14.856927871704102,-3.3468739986419678,0.14033537346282424,4,-3.446547508239746,-3.1389973163604736
